,key,Session duration,Reading duration,#Subgoals validated,#Subgoals attempted,Worked without subgoal,#Subgoals changes,#Note Taking,#Summaries added to notes,Note Taking Duration,Note Checking Duration,#SUMM,#TN,#MPTG,#PKA,#JOL,#FOK,Mean # of SRL processes per relevant page to SG0 at anytime in the session (NB: some processes can end up being counted multiple times),Mean # of SRL processes per relevant page to SG1 at anytime in the session (NB: some processes can end up being counted multiple times),TimeSpentWithContentOverall,TimePageRelSG,TimePageIrrelSG,TotalTimeWithRelFullContent,TotalTimeWithIrrelFullContent,NumberSG,TimeINF,RatioPagesRelevantToInitialSubgoal1ReadWhenSubgoal1Active,RatioPagesRelevantToInitialSubgoal2ReadWhenSubgoal2Active,RatioPagesRelevantToInitialSubgoal1ReadAtAnytime,RatioPagesRelevantToInitialSubgoal2ReadAtAnytime,ImagesOpened_num,TimePageRelSG_mod,TimePageIrrelSG_mod,TotalTimeWithRelTextContent_mod,TotalTimeWithRelFullContent_mod,TotalTimeWithIrrelFullContent_mod,TotalTimeSettingSG_mod,TimeFullView_total_mod,Enjoyment,Contempt,Confusion,Curiosity,Sadness,Eureka,Neutral,Task Value,Hope,Pride,Frustration,Anxiety,Shame,Hopelessness,Boredom,Surprise
144,"('MT208PN41018', 2)",4643.0,2879.0,0.0,1.0,False,1.0,12.0,0.0,1279.0,0.0,1.0,12.0,1.0,3.0,0.0,0.0,1.545454502105713,0.0,0.8781936168670654,0.6323165893554688,0.010321845300495625,0.26634347438812256,0.00455604400485754,2.0,0.0,0.4736842215061188,0.0,0.4736842215061188,0.0,7.0,0.7200195789337158,0.011753495782613754,0.4061005413532257,0.3032855987548828,0.005187971983104944,0.00014188754721544683,0.020116673782467842,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
145,"('MT208PN41018', 5)",4643.0,2879.0,0.0,1.0,False,1.0,12.0,0.0,1279.0,0.0,1.0,12.0,1.0,3.0,0.0,0.0,1.545454502105713,0.0,0.8781936168670654,0.6323165893554688,0.010321845300495625,0.26634347438812256,0.00455604400485754,2.0,0.0,0.4736842215061188,0.0,0.4736842215061188,0.0,7.0,0.7200195789337158,0.011753495782613754,0.4061005413532257,0.3032855987548828,0.005187971983104944,0.00014188754721544683,0.020116673782467842,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
146,"('MT208PN41018', 1)",4643.0,2879.0,0.0,1.0,False,1.0,12.0,0.0,1279.0,0.0,1.0,12.0,1.0,3.0,0.0,0.0,1.545454502105713,0.0,0.8781936168670654,0.6323165893554688,0.010321845300495625,0.26634347438812256,0.00455604400485754,2.0,0.0,0.4736842215061188,0.0,0.4736842215061188,0.0,7.0,0.7200195789337158,0.011753495782613754,0.4061005413532257,0.3032855987548828,0.005187971983104944,0.00014188754721544683,0.020116673782467842,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,"('MT208PN41018', 3)",4643.0,2879.0,0.0,1.0,False,1.0,12.0,0.0,1279.0,0.0,1.0,12.0,1.0,3.0,0.0,0.0,1.545454502105713,0.0,0.8781936168670654,0.6323165893554688,0.010321845300495625,0.26634347438812256,0.00455604400485754,2.0,0.0,0.4736842215061188,0.0,0.4736842215061188,0.0,7.0,0.7200195789337158,0.011753495782613754,0.4061005413532257,0.3032855987548828,0.005187971983104944,0.00014188754721544683,0.020116673782467842,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
148,"('MT208PN41008', 1)",4513.0,2858.0,1.0,3.0,True,1.6666666269302368,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,5.0,0.0,0.7333333492279053,1.5555555820465088,0.8903289437294006,0.40374401211738586,0.3216260075569153,0.0,0.0,3.0,0.0,0.3333333432674408,0.07407407462596893,0.3333333432674408,0.3333333432674408,0.0,0.4534773528575897,0.3612440228462219,0.4534773528575897,0.0,0.0,0.00020513171330094337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
149,"('MT208PN41008', 3)",4513.0,2858.0,1.0,3.0,True,1.6666666269302368,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,5.0,0.0,0.7333333492279053,1.5555555820465088,0.8903289437294006,0.40374401211738586,0.3216260075569153,0.0,0.0,3.0,0.0,0.3333333432674408,0.07407407462596893,0.3333333432674408,0.3333333432674408,0.0,0.4534773528575897,0.3612440228462219,0.4534773528575897,0.0,0.0,0.00020513171330094337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
150,"('MT208PN41008', 5)",4513.0,2858.0,1.0,3.0,True,1.6666666269302368,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,5.0,0.0,0.7333333492279053,1.5555555820465088,0.8903289437294006,0.40374401211738586,0.3216260075569153,0.0,0.0,3.0,0.0,0.3333333432674408,0.07407407462596893,0.3333333432674408,0.3333333432674408,0.0,0.4534773528575897,0.3612440228462219,0.4534773528575897,0.0,0.0,0.00020513171330094337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
151,"('MT208PN41008', 2)",4513.0,2858.0,1.0,3.0,True,1.6666666269302368,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,5.0,0.0,0.7333333492279053,1.5555555820465088,0.8903289437294006,0.40374401211738586,0.3216260075569153,0.0,0.0,3.0,0.0,0.3333333432674408,0.07407407462596893,0.3333333432674408,0.3333333432674408,0.0,0.4534773528575897,0.3612440228462219,0.4534773528575897,0.0,0.0,0.00020513171330094337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,"('MT208PN41008', 4)",4513.0,2858.0,1.0,3.0,True,1.6666666269302368,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,5.0,0.0,0.7333333492279053,1.5555555820465088,0.8903289437294006,0.40374401211738586,0.3216260075569153,0.0,0.0,3.0,0.0,0.3333333432674408,0.07407407462596893,0.3333333432674408,0.3333333432674408,0.0,0.4534773528575897,0.3612440228462219,0.4534773528575897,0.0,0.0,0.00020513171330094337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
153,"('MT208PN41013', 5)",4604.0,2757.0,0.0,1.0,False,1.0,8.0,1.0,1131.0,76.0,2.0,10.0,0.0,5.0,0.0,0.0,2.0,4.0,0.8387089967727661,0.20855902135372162,0.3782653510570526,0.0839424654841423,0.14640206098556519,2.0,0.0,0.5555555820465088,0.0,0.5555555820465088,0.20000000298023224,10.0,0.24866673350334167,0.451009064912796,0.12027996778488159,0.10008532553911209,0.1745564490556717,0.00018401570559944957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,"('MT208PN41013', 3)",4604.0,2757.0,0.0,1.0,False,1.0,8.0,1.0,1131.0,76.0,2.0,10.0,0.0,5.0,0.0,0.0,2.0,4.0,0.8387089967727661,0.20855902135372162,0.3782653510570526,0.0839424654841423,0.14640206098556519,2.0,0.0,0.5555555820465088,0.0,0.5555555820465088,0.20000000298023224,10.0,0.24866673350334167,0.451009064912796,0.12027996778488159,0.10008532553911209,0.1745564490556717,0.00018401570559944957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,"('MT208PN41013', 2)",4604.0,2757.0,0.0,1.0,False,1.0,8.0,1.0,1131.0,76.0,2.0,10.0,0.0,5.0,0.0,0.0,2.0,4.0,0.8387089967727661,0.20855902135372162,0.3782653510570526,0.0839424654841423,0.14640206098556519,2.0,0.0,0.5555555820465088,0.0,0.5555555820465088,0.20000000298023224,10.0,0.24866673350334167,0.451009064912796,0.12027996778488159,0.10008532553911209,0.1745564490556717,0.00018401570559944957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,"('MT208PN41084', 3)",4472.0,3448.0,0.0,1.0,False,1.0,18.0,0.0,1313.0,133.0,0.0,19.0,0.0,0.0,1.0,2.0,1.2307692766189575,0.8333333134651184,0.9503582715988159,0.6276071071624756,0.21106411516666412,0.005938704591244459,0.03257767856121063,2.0,0.0,0.6000000238418579,0.0,0.6499999761581421,0.5454545617103577,5.0,0.6603900194168091,0.2220889925956726,0.5914508104324341,0.006248911377042532,0.034279365092515945,0.00013817813305649906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
157,"('MT208PN41084', 2)",4472.0,3448.0,0.0,1.0,False,1.0,18.0,0.0,1313.0,133.0,0.0,19.0,0.0,0.0,1.0,2.0,1.2307692766189575,0.8333333134651184,0.9503582715988159,0.6276071071624756,0.21106411516666412,0.005938704591244459,0.03257767856121063,2.0,0.0,0.6000000238418579,0.0,0.6499999761581421,0.5454545617103577,5.0,0.6603900194168091,0.2220889925956726,0.5914508104324341,0.006248911377042532,0.034279365092515945,0.00013817813305649906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
158,"('MT208PN41084', 5)",4472.0,3448.0,0.0,1.0,False,1.0,18.0,0.0,1313.0,133.0,0.0,19.0,0.0,0.0,1.0,2.0,1.2307692766189575,0.8333333134651184,0.9503582715988159,0.6276071071624756,0.21106411516666412,0.005938704591244459,0.03257767856121063,2.0,0.0,0.6000000238418579,0.0,0.6499999761581421,0.5454545617103577,5.0,0.6603900194168091,0.2220889925956726,0.5914508104324341,0.006248911377042532,0.034279365092515945,0.00013817813305649906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
159,"('MT208PN41084', 4)",4472.0,3448.0,0.0,1.0,False,1.0,18.0,0.0,1313.0,133.0,0.0,19.0,0.0,0.0,1.0,2.0,1.2307692766189575,0.8333333134651184,0.9503582715988159,0.6276071071624756,0.21106411516666412,0.005938704591244459,0.03257767856121063,2.0,0.0,0.6000000238418579,0.0,0.6499999761581421,0.5454545617103577,5.0,0.6603900194168091,0.2220889925956726,0.5914508104324341,0.006248911377042532,0.034279365092515945,0.00013817813305649906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,"('MT208PN41084', 1)",4472.0,3448.0,0.0,1.0,False,1.0,18.0,0.0,1313.0,133.0,0.0,19.0,0.0,0.0,1.0,2.0,1.2307692766189575,0.8333333134651184,0.9503582715988159,0.6276071071624756,0.21106411516666412,0.005938704591244459,0.03257767856121063,2.0,0.0,0.6000000238418579,0.0,0.6499999761581421,0.5454545617103577,5.0,0.6603900194168091,0.2220889925956726,0.5914508104324341,0.006248911377042532,0.034279365092515945,0.00013817813305649906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,"('MT208PN41072', 1)",4564.0,1903.0,0.0,1.0,False,1.0,4.0,0.0,893.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.6363636255264282,0.5555555820465088,0.8457598090171814,0.4254603683948517,0.1964971423149109,0.09854913502931595,0.11219413578510284,2.0,0.0,0.550000011920929,0.0,0.550000011920929,0.6428571343421936,4.0,0.5030510425567627,0.23233208060264587,0.3865296542644501,0.11652141809463501,0.1326548457145691,0.00020028778817504644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,"('MT208PN41072', 2)",4564.0,1903.0,0.0,1.0,False,1.0,4.0,0.0,893.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.6363636255264282,0.5555555820465088,0.8457598090171814,0.4254603683948517,0.1964971423149109,0.09854913502931595,0.11219413578510284,2.0,0.0,0.550000011920929,0.0,0.550000011920929,0.6428571343421936,4.0,0.5030510425567627,0.23233208060264587,0.3865296542644501,0.11652141809463501,0.1326548457145691,0.00020028778817504644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,"('MT208PN41072', 3)",4564.0,1903.0,0.0,1.0,False,1.0,4.0,0.0,893.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.6363636255264282,0.5555555820465088,0.8457598090171814,0.4254603683948517,0.1964971423149109,0.09854913502931595,0.11219413578510284,2.0,0.0,0.550000011920929,0.0,0.550000011920929,0.6428571343421936,4.0,0.5030510425567627,0.23233208060264587,0.3865296542644501,0.11652141809463501,0.1326548457145691,0.00020028778817504644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,"('MT208PN41072', 4)",4564.0,1903.0,0.0,1.0,False,1.0,4.0,0.0,893.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.6363636255264282,0.5555555820465088,0.8457598090171814,0.4254603683948517,0.1964971423149109,0.09854913502931595,0.11219413578510284,2.0,0.0,0.550000011920929,0.0,0.550000011920929,0.6428571343421936,4.0,0.5030510425567627,0.23233208060264587,0.3865296542644501,0.11652141809463501,0.1326548457145691,0.00020028778817504644,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,"('MT208PN41072', 5)",4564.0,1903.0,0.0,1.0,False,1.0,4.0,0.0,893.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.6363636255264282,0.5555555820465088,0.8457598090171814,0.4254603683948517,0.1964971423149109,0.09854913502931595,0.11219413578510284,2.0,0.0,0.550000011920929,0.0,0.550000011920929,0.6428571343421936,4.0,0.5030510425567627,0.23233208060264587,0.3865296542644501,0.11652141809463501,0.1326548457145691,0.00020028778817504644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,"('MT208PN41009', 5)",4785.0,3114.0,0.0,2.0,False,1.0,0.0,2.0,0.0,188.0,2.0,1.0,3.0,3.0,2.0,0.0,0.875,0.6000000238418579,0.8378409147262573,0.2853625416755676,0.326671302318573,0.0,0.005223745480179787,2.0,0.0,0.3181818127632141,0.0,0.3636363744735718,0.3571428656578064,1.0,0.34059274196624756,0.38989657163619995,0.34059274196624756,0.0,0.0062347701750695705,0.00016890480765141547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,"('MT208PN41009', 2)",4785.0,3114.0,0.0,2.0,False,1.0,0.0,2.0,0.0,188.0,2.0,1.0,3.0,3.0,2.0,0.0,0.875,0.6000000238418579,0.8378409147262573,0.2853625416755676,0.326671302318573,0.0,0.005223745480179787,2.0,0.0,0.3181818127632141,0.0,0.3636363744735718,0.3571428656578064,1.0,0.34059274196624756,0.38989657163619995,0.34059274196624756,0.0,0.0062347701750695705,0.00016890480765141547,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,"('MT208PN41009', 3)",4785.0,3114.0,0.0,2.0,False,1.0,0.0,2.0,0.0,188.0,2.0,1.0,3.0,3.0,2.0,0.0,0.875,0.6000000238418579,0.8378409147262573,0.2853625416755676,0.326671302318573,0.0,0.005223745480179787,2.0,0.0,0.3181818127632141,0.0,0.3636363744735718,0.3571428656578064,1.0,0.34059274196624756,0.38989657163619995,0.34059274196624756,0.0,0.0062347701750695705,0.00016890480765141547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,"('MT208PN41009', 1)",4785.0,3114.0,0.0,2.0,False,1.0,0.0,2.0,0.0,188.0,2.0,1.0,3.0,3.0,2.0,0.0,0.875,0.6000000238418579,0.8378409147262573,0.2853625416755676,0.326671302318573,0.0,0.005223745480179787,2.0,0.0,0.3181818127632141,0.0,0.3636363744735718,0.3571428656578064,1.0,0.34059274196624756,0.38989657163619995,0.34059274196624756,0.0,0.0062347701750695705,0.00016890480765141547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
170,"('MT208PN41009', 4)",4785.0,3114.0,0.0,2.0,False,1.0,0.0,2.0,0.0,188.0,2.0,1.0,3.0,3.0,2.0,0.0,0.875,0.6000000238418579,0.8378409147262573,0.2853625416755676,0.326671302318573,0.0,0.005223745480179787,2.0,0.0,0.3181818127632141,0.0,0.3636363744735718,0.3571428656578064,1.0,0.34059274196624756,0.38989657163619995,0.34059274196624756,0.0,0.0062347701750695705,0.00016890480765141547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,"('MT208PN41005', 1)",4246.0,2737.0,0.8333333134651184,6.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.3333333432674408,0.44999998807907104,0.78631991147995,0.6370501518249512,0.08839908242225647,0.057560428977012634,0.012312700971961021,6.0,0.0,0.12962962687015533,0.02500000037252903,0.1666666716337204,0.11666666716337204,9.0,0.8101666569709778,0.11242126673460007,0.7090306282043457,0.07320230454206467,0.01565864123404026,0.0003297791990917176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172,"('MT208PN41005', 5)",4246.0,2737.0,0.8333333134651184,6.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.3333333432674408,0.44999998807907104,0.78631991147995,0.6370501518249512,0.08839908242225647,0.057560428977012634,0.012312700971961021,6.0,0.0,0.12962962687015533,0.02500000037252903,0.1666666716337204,0.11666666716337204,9.0,0.8101666569709778,0.11242126673460007,0.7090306282043457,0.07320230454206467,0.01565864123404026,0.0003297791990917176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,"('MT208PN41005', 4)",4246.0,2737.0,0.8333333134651184,6.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.3333333432674408,0.44999998807907104,0.78631991147995,0.6370501518249512,0.08839908242225647,0.057560428977012634,0.012312700971961021,6.0,0.0,0.12962962687015533,0.02500000037252903,0.1666666716337204,0.11666666716337204,9.0,0.8101666569709778,0.11242126673460007,0.7090306282043457,0.07320230454206467,0.01565864123404026,0.0003297791990917176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,"('MT208PN41005', 3)",4246.0,2737.0,0.8333333134651184,6.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.3333333432674408,0.44999998807907104,0.78631991147995,0.6370501518249512,0.08839908242225647,0.057560428977012634,0.012312700971961021,6.0,0.0,0.12962962687015533,0.02500000037252903,0.1666666716337204,0.11666666716337204,9.0,0.8101666569709778,0.11242126673460007,0.7090306282043457,0.07320230454206467,0.01565864123404026,0.0003297791990917176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175,"('MT208PN41005', 2)",4246.0,2737.0,0.8333333134651184,6.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.3333333432674408,0.44999998807907104,0.78631991147995,0.6370501518249512,0.08839908242225647,0.057560428977012634,0.012312700971961021,6.0,0.0,0.12962962687015533,0.02500000037252903,0.1666666716337204,0.11666666716337204,9.0,0.8101666569709778,0.11242126673460007,0.7090306282043457,0.07320230454206467,0.01565864123404026,0.0003297791990917176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176,"('MT208PN41043', 2)",4781.0,3578.0,0.0,2.0,False,1.0,4.0,1.0,228.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,1.4444444179534912,1.75,0.9556220173835754,0.731619656085968,0.09497305750846863,0.5222765207290649,0.004390364047139883,2.0,0.009100680239498615,0.10526315867900848,0.1071428582072258,0.21052631735801697,0.25,6.0,0.7655952572822571,0.09938349574804306,0.20605655014514923,0.5465304255485535,0.004594247322529554,0.00013549088907893747,0.1372424066066742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
177,"('MT208PN41043', 3)",4781.0,3578.0,0.0,2.0,False,1.0,4.0,1.0,228.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,1.4444444179534912,1.75,0.9556220173835754,0.731619656085968,0.09497305750846863,0.5222765207290649,0.004390364047139883,2.0,0.009100680239498615,0.10526315867900848,0.1071428582072258,0.21052631735801697,0.25,6.0,0.7655952572822571,0.09938349574804306,0.20605655014514923,0.5465304255485535,0.004594247322529554,0.00013549088907893747,0.1372424066066742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
178,"('MT208PN41043', 1)",4781.0,3578.0,0.0,2.0,False,1.0,4.0,1.0,228.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,1.4444444179534912,1.75,0.9556220173835754,0.731619656085968,0.09497305750846863,0.5222765207290649,0.004390364047139883,2.0,0.009100680239498615,0.10526315867900848,0.1071428582072258,0.21052631735801697,0.25,6.0,0.7655952572822571,0.09938349574804306,0.20605655014514923,0.5465304255485535,0.004594247322529554,0.00013549088907893747,0.1372424066066742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
179,"('MT208PN41043', 5)",4781.0,3578.0,0.0,2.0,False,1.0,4.0,1.0,228.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,1.4444444179534912,1.75,0.9556220173835754,0.731619656085968,0.09497305750846863,0.5222765207290649,0.004390364047139883,2.0,0.009100680239498615,0.10526315867900848,0.1071428582072258,0.21052631735801697,0.25,6.0,0.7655952572822571,0.09938349574804306,0.20605655014514923,0.5465304255485535,0.004594247322529554,0.00013549088907893747,0.1372424066066742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
180,"('MT208PN41035', 4)",4609.0,3240.0,0.5,2.0,True,1.5,11.0,1.0,908.0,0.0,1.0,11.0,2.0,4.0,4.0,0.0,1.0,1.3636363744735718,0.9067739844322205,0.5105836391448975,0.2141011655330658,0.2286435067653656,0.032984014600515366,2.0,0.0,0.10000000149011612,0.23333333432674408,0.2750000059604645,0.3333333432674408,9.0,0.5630770921707153,0.236113041639328,0.3109265863895416,0.2521505057811737,0.036375124007463455,0.0001393719867337495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
181,"('MT208PN41035', 1)",4609.0,3240.0,0.5,2.0,True,1.5,11.0,1.0,908.0,0.0,1.0,11.0,2.0,4.0,4.0,0.0,1.0,1.3636363744735718,0.9067739844322205,0.5105836391448975,0.2141011655330658,0.2286435067653656,0.032984014600515366,2.0,0.0,0.10000000149011612,0.23333333432674408,0.2750000059604645,0.3333333432674408,9.0,0.5630770921707153,0.236113041639328,0.3109265863895416,0.2521505057811737,0.036375124007463455,0.0001393719867337495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,"('MT208PN41035', 2)",4609.0,3240.0,0.5,2.0,True,1.5,11.0,1.0,908.0,0.0,1.0,11.0,2.0,4.0,4.0,0.0,1.0,1.3636363744735718,0.9067739844322205,0.5105836391448975,0.2141011655330658,0.2286435067653656,0.032984014600515366,2.0,0.0,0.10000000149011612,0.23333333432674408,0.2750000059604645,0.3333333432674408,9.0,0.5630770921707153,0.236113041639328,0.3109265863895416,0.2521505057811737,0.036375124007463455,0.0001393719867337495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
183,"('MT208PN41035', 5)",4609.0,3240.0,0.5,2.0,True,1.5,11.0,1.0,908.0,0.0,1.0,11.0,2.0,4.0,4.0,0.0,1.0,1.3636363744735718,0.9067739844322205,0.5105836391448975,0.2141011655330658,0.2286435067653656,0.032984014600515366,2.0,0.0,0.10000000149011612,0.23333333432674408,0.2750000059604645,0.3333333432674408,9.0,0.5630770921707153,0.236113041639328,0.3109265863895416,0.2521505057811737,0.036375124007463455,0.0001393719867337495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
184,"('MT208PN41035', 3)",4609.0,3240.0,0.5,2.0,True,1.5,11.0,1.0,908.0,0.0,1.0,11.0,2.0,4.0,4.0,0.0,1.0,1.3636363744735718,0.9067739844322205,0.5105836391448975,0.2141011655330658,0.2286435067653656,0.032984014600515366,2.0,0.0,0.10000000149011612,0.23333333432674408,0.2750000059604645,0.3333333432674408,9.0,0.5630770921707153,0.236113041639328,0.3109265863895416,0.2521505057811737,0.036375124007463455,0.0001393719867337495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
185,"('MT208PN41060', 2)",4254.0,2855.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,4.0,1.1428571939468384,1.0,0.9101911187171936,0.40578746795654297,0.4391382038593292,0.22896884381771088,0.18830904364585876,2.0,0.0,0.20000000298023224,0.3888888955116272,0.4333333373069763,0.4444444477558136,18.0,0.4458266496658325,0.4824681282043457,0.19426536560058594,0.2515612840652466,0.2068895697593689,0.0001502728118794039,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"('MT208PN41060', 3)",4254.0,2855.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,4.0,1.1428571939468384,1.0,0.9101911187171936,0.40578746795654297,0.4391382038593292,0.22896884381771088,0.18830904364585876,2.0,0.0,0.20000000298023224,0.3888888955116272,0.4333333373069763,0.4444444477558136,18.0,0.4458266496658325,0.4824681282043457,0.19426536560058594,0.2515612840652466,0.2068895697593689,0.0001502728118794039,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
